Date,Workout Name,Exercise Name,Set Order,lb,Reps,mi,Seconds
2016-11-02 12:33:17,"B3","Military Press",1,95.0,4,0.0,0
2016-11-02 12:33:17,"B3","Military Press",2,100.0,4,0.0,0
2016-11-02 12:33:17,"B3","Military Press",3,105.0,4,0.0,0
2016-11-02 12:33:17,"B3","Military Press",4,105.0,3,0.0,0
2016-11-02 12:33:17,"B3","Pendlay Row",1,95.0,8,0.0,0
2016-11-02 12:33:17,"B3","Pendlay Row",2,115.0,8,0.0,0
2016-11-02 12:33:17,"B3","Pendlay Row",3,115.0,7,0.0,0
2016-11-02 12:33:17,"B3","Pendlay Row",4,115.0,7,0.0,0
2016-11-04 13:00:56,"A1","Bench Press",1,175.0,3,0.0,0
2016-11-04 13:00:56,"A1","Bench Press",2,175.0,4,0.0,0
2016-11-04 13:00:56,"A1","Bench Press",3,175.0,4,0.0,0
2016-11-04 13:00:56,"A1","Bench Press",4,175.0,4,0.0,0
2016-11-04 13:00:56,"A1","Front Squat",1,135.0,3,0.0,0
2016-11-04 13:00:56,"A1","Front Squat",2,135.0,3,0.0,0
2016-11-04 13:00:56,"A1","Front Squat",3,135.0,4,0.0,0
2016-11-04 13:00:56,"A1","Front Squat",4,135.0,4,0.0,0
2016-11-04 13:00:56,"A1","Military Press",1,95.0,6,0.0,0
2016-11-04 13:00:56,"A1","Military Press",2,95.0,6,0.0,0
2016-11-04 13:00:56,"A1","Military Press",3,95.0,6,0.0,0
2016-11-04 13:00:56,"A1","Military Press",4,95.0,4,0.0,0
2016-11-04 13:00:56,"A1","Chin Up",1,0.0,4,0.0,0
2016-11-04 13:00:56,"A1","Chin Up",2,0.0,4,0.0,0
2016-11-04 13:00:56,"A1","Chin Up",3,0.0,2,0.0,0
2016-11-04 13:00:56,"A1","Chin Up",4,0.0,3,0.0,0
2016-11-07 12:58:36,"A2","Bench Press",1,165.0,6,0.0,0
2016-11-07 12:58:36,"A2","Bench Press",2,165.0,6,0.0,0
2016-11-07 12:58:36,"A2","Bench Press",3,165.0,5,0.0,0
2016-11-07 12:58:36,"A2","Bench Press",4,165.0,5,0.0,0
2016-11-07 12:58:36,"A2","Deadlift",1,265.0,4,0.0,0
2016-11-07 12:58:36,"A2","Deadlift",2,265.0,4,0.0,0
2016-11-07 12:58:36,"A2","Deadlift",3,265.0,4,0.0,0
2016-11-07 12:58:36,"A2","Deadlift",4,265.0,4,0.0,0
2016-11-07 12:58:36,"A2","Military Press",1,105.0,4,0.0,0
2016-11-07 12:58:36,"A2","Military Press",2,105.0,4,0.0,0
2016-11-07 12:58:36,"A2","Military Press",3,105.0,4,0.0,0
2016-11-07 12:58:36,"A2","Military Press",4,105.0,4,0.0,0
2016-11-07 12:58:36,"A2","Pendlay Row",1,115.0,5,0.0,0
2016-11-07 12:58:36,"A2","Pendlay Row",2,115.0,6,0.0,0
2016-11-07 12:58:36,"A2","Pendlay Row",3,115.0,6,0.0,0
2016-11-07 12:58:36,"A2","Pendlay Row",4,115.0,6,0.0,0
2016-11-09 11:41:23,"A3","Bench Press",1,175.0,4,0.0,0
2016-11-09 11:41:23,"A3","Bench Press",2,175.0,4,0.0,0
2016-11-09 11:41:23,"A3","Bench Press",3,175.0,4,0.0,0
2016-11-09 11:41:23,"A3","Bench Press",4,175.0,4,0.0,0
2016-11-09 11:41:23,"A3","Front Squat",1,135.0,4,0.0,0
2016-11-09 11:41:23,"A3","Front Squat",2,145.0,4,0.0,0
2016-11-09 11:41:23,"A3","Front Squat",3,145.0,4,0.0,0
2016-11-09 11:41:23,"A3","Front Squat",4,145.0,4,0.0,0
2016-11-09 11:41:23,"A3","Military Press",1,95.0,8,0.0,0
2016-11-09 11:41:23,"A3","Military Press",2,95.0,8,0.0,0
2016-11-09 11:41:23,"A3","Military Press",3,95.0,8,0.0,0
2016-11-09 11:41:23,"A3","Military Press",4,95.0,4,0.0,0
2016-11-09 11:41:23,"A3","Chin Up",1,0.0,4,0.0,0
2016-11-09 11:41:23,"A3","Chin Up",2,0.0,4,0.0,0
2016-11-09 11:41:23,"A3","Chin Up",3,0.0,4,0.0,0
2016-11-09 11:41:23,"A3","Chin Up",4,0.0,4,0.0,0
2016-11-11 12:00:09,"B1","Bench Press",1,165.0,8,0.0,0
2016-11-11 12:00:09,"B1","Bench Press",2,165.0,8,0.0,0
2016-11-11 12:00:09,"B1","Bench Press",3,165.0,8,0.0,0
2016-11-11 12:00:09,"B1","Bench Press",4,165.0,8,0.0,0
2016-11-11 12:00:09,"B1","Deadlift",1,225.0,6,0.0,0
2016-11-11 12:00:09,"B1","Deadlift",2,225.0,6,0.0,0
2016-11-11 12:00:09,"B1","Deadlift",3,225.0,6,0.0,0
2016-11-11 12:00:09,"B1","Deadlift",4,225.0,7,0.0,0
2016-11-11 12:00:09,"B1","Military Press",1,110.0,4,0.0,0
2016-11-11 12:00:09,"B1","Military Press",2,110.0,4,0.0,0
2016-11-11 12:00:09,"B1","Military Press",3,110.0,4,0.0,0
2016-11-11 12:00:09,"B1","Military Press",4,110.0,4,0.0,0
2016-11-11 12:00:09,"B1","Pendlay Row",1,135.0,4,0.0,0
2016-11-11 12:00:09,"B1","Pendlay Row",2,135.0,4,0.0,0
2016-11-11 12:00:09,"B1","Pendlay Row",3,135.0,4,0.0,0
2016-11-11 12:00:09,"B1","Pendlay Row",4,135.0,4,0.0,0
2016-11-14 13:40:12,"B2","Bench Press",1,185.0,4,0.0,0
2016-11-14 13:40:12,"B2","Bench Press",2,185.0,4,0.0,0
2016-11-14 13:40:12,"B2","Bench Press",3,185.0,4,0.0,0
2016-11-14 13:40:12,"B2","Bench Press",4,185.0,3,0.0,0
2016-11-14 13:40:12,"B2","Front Squat",1,135.0,6,0.0,0
2016-11-14 13:40:12,"B2","Front Squat",2,135.0,4,0.0,0
2016-11-14 13:40:12,"B2","Front Squat",3,135.0,6,0.0,0
2016-11-14 13:40:12,"B2","Front Squat",4,135.0,4,0.0,0
2016-11-14 13:40:12,"B2","Military Press",1,95.0,8,0.0,0
2016-11-14 13:40:12,"B2","Military Press",2,95.0,8,0.0,0
2016-11-14 13:40:12,"B2","Military Press",3,95.0,2,0.0,0
2016-11-14 13:40:12,"B2","Military Press",4,95.0,4,0.0,0
2016-11-14 13:40:12,"B2","Chin Up",1,0.0,2,0.0,0
2016-11-14 13:40:12,"B2","Chin Up",2,0.0,2,0.0,0
2016-11-14 13:40:12,"B2","Chin Up",3,0.0,3,0.0,0
2016-11-14 13:40:12,"B2","Chin Up",4,0.0,2,0.0,0
2016-11-16 13:35:06,"B3","Bench Press",1,170.0,8,0.0,0
2016-11-16 13:35:06,"B3","Bench Press",2,170.0,8,0.0,0
2016-11-16 13:35:06,"B3","Bench Press",3,170.0,5,0.0,0
2016-11-16 13:35:06,"B3","Bench Press",4,170.0,6,0.0,0
2016-11-16 13:35:06,"B3","Deadlift",1,275.0,4,0.0,0
2016-11-16 13:35:06,"B3","Deadlift",2,275.0,4,0.0,0
2016-11-16 13:35:06,"B3","Deadlift",3,275.0,4,0.0,0
2016-11-16 13:35:06,"B3","Deadlift",4,275.0,4,0.0,0
2016-11-16 13:35:06,"B3","Military Press",1,115.0,4,0.0,0
2016-11-16 13:35:06,"B3","Military Press",2,115.0,4,0.0,0
2016-11-16 13:35:06,"B3","Military Press",3,115.0,4,0.0,0
2016-11-16 13:35:06,"B3","Military Press",4,115.0,4,0.0,0
2016-11-16 13:35:06,"B3","Pendlay Row",1,95.0,8,0.0,0
2016-11-16 13:35:06,"B3","Pendlay Row",2,115.0,8,0.0,0
2016-11-16 13:35:06,"B3","Pendlay Row",3,115.0,8,0.0,0
2016-11-16 13:35:06,"B3","Pendlay Row",4,115.0,8,0.0,0
2016-11-18 12:11:53,"A1","Bench Press",1,185.0,4,0.0,0
2016-11-18 12:11:53,"A1","Bench Press",2,185.0,4,0.0,0
2016-11-18 12:11:53,"A1","Bench Press",3,185.0,4,0.0,0
2016-11-18 12:11:53,"A1","Bench Press",4,185.0,4,0.0,0
2016-11-18 12:11:53,"A1","Front Squat",1,135.0,6,0.0,0
2016-11-18 12:11:53,"A1","Front Squat",2,135.0,6,0.0,0
2016-11-18 12:11:53,"A1","Front Squat",3,135.0,6,0.0,0
2016-11-18 12:11:53,"A1","Front Squat",4,135.0,6,0.0,0
2016-11-18 12:11:53,"A1","Military Press",1,95.0,8,0.0,0
2016-11-18 12:11:53,"A1","Military Press",2,95.0,8,0.0,0
2016-11-18 12:11:53,"A1","Military Press",3,95.0,8,0.0,0
2016-11-18 12:11:53,"A1","Military Press",4,95.0,8,0.0,0
2016-11-18 12:11:53,"A1","Chin Up",1,0.0,3,0.0,0
2016-11-18 12:11:53,"A1","Chin Up",2,0.0,4,0.0,0
2016-11-18 12:11:53,"A1","Chin Up",3,0.0,4,0.0,0
2016-11-18 12:11:53,"A1","Chin Up",4,0.0,3,0.0,0
2016-11-21 08:33:14,"A2","Bench Press",1,170.0,8,0.0,0
2016-11-21 08:33:14,"A2","Bench Press",2,170.0,8,0.0,0
2016-11-21 08:33:14,"A2","Bench Press",3,170.0,8,0.0,0
2016-11-21 08:33:14,"A2","Bench Press",4,170.0,7,0.0,0
2016-11-21 08:33:14,"A2","Deadlift",1,275.0,4,0.0,0
2016-11-21 08:33:14,"A2","Deadlift",2,275.0,4,0.0,0
2016-11-21 08:33:14,"A2","Deadlift",3,275.0,4,0.0,0
2016-11-21 08:33:14,"A2","Deadlift",4,272.0,4,0.0,0
2016-11-21 08:33:14,"A2","Military Press",1,120.0,4,0.0,0
2016-11-21 08:33:14,"A2","Military Press",2,120.0,3,0.0,0
2016-11-21 08:33:14,"A2","Military Press",3,115.0,3,0.0,0
2016-11-21 08:33:14,"A2","Military Press",4,115.0,4,0.0,0
2016-11-21 08:33:14,"A2","Pendlay Row",1,125.0,6,0.0,0
2016-11-21 08:33:14,"A2","Pendlay Row",2,125.0,6,0.0,0
2016-11-21 08:33:14,"A2","Pendlay Row",3,125.0,6,0.0,0
2016-11-21 08:33:14,"A2","Pendlay Row",4,125.0,7,0.0,0
2016-11-23 07:18:12,"A3","Bench Press",1,195.0,4,0.0,0
2016-11-23 07:18:12,"A3","Bench Press",2,200.0,2,0.0,0
2016-11-23 07:18:12,"A3","Bench Press",3,195.0,2,0.0,0
2016-11-23 07:18:12,"A3","Bench Press",4,195.0,2,0.0,0
2016-11-23 07:18:12,"A3","Front Squat",1,155.0,4,0.0,0
2016-11-23 07:18:12,"A3","Front Squat",2,155.0,4,0.0,0
2016-11-23 07:18:12,"A3","Front Squat",3,155.0,4,0.0,0
2016-11-23 07:18:12,"A3","Front Squat",4,155.0,4,0.0,0
2016-11-23 07:18:12,"A3","Military Press",1,100.0,8,0.0,0
2016-11-23 07:18:12,"A3","Military Press",2,100.0,8,0.0,0
2016-11-23 07:18:12,"A3","Military Press",3,100.0,8,0.0,0
2016-11-23 07:18:12,"A3","Military Press",4,100.0,6,0.0,0
2016-11-23 07:18:12,"A3","Chin Up",1,0.0,4,0.0,0
2016-11-23 07:18:12,"A3","Chin Up",2,0.0,4,0.0,0
2016-11-23 07:18:12,"A3","Chin Up",3,0.0,3,0.0,0
2016-11-23 07:18:12,"A3","Chin Up",4,0.0,2,0.0,0
2016-11-25 09:26:49,"B1","Bench Press",1,170.0,8,0.0,0
2016-11-25 09:26:49,"B1","Bench Press",2,170.0,8,0.0,0
2016-11-25 09:26:49,"B1","Bench Press",3,170.0,8,0.0,0
2016-11-25 09:26:49,"B1","Bench Press",4,170.0,5,0.0,0
2016-11-25 09:26:49,"B1","Deadlift",1,225.0,8,0.0,0
2016-11-25 09:26:49,"B1","Deadlift",2,225.0,8,0.0,0
2016-11-25 09:26:49,"B1","Deadlift",3,225.0,8,0.0,0
2016-11-25 09:26:49,"B1","Deadlift",4,225.0,8,0.0,0
2016-11-25 09:26:49,"B1","Military Press",1,120.0,3,0.0,0
2016-11-25 09:26:49,"B1","Military Press",2,115.0,3,0.0,0
2016-11-25 09:26:49,"B1","Military Press",3,110.0,4,0.0,0
2016-11-25 09:26:49,"B1","Military Press",4,110.0,4,0.0,0
2016-11-25 09:26:49,"B1","Pendlay Row",1,135.0,4,0.0,0
2016-11-25 09:26:49,"B1","Pendlay Row",2,135.0,4,0.0,0
2016-11-25 09:26:49,"B1","Pendlay Row",3,135.0,4,0.0,0
2016-11-25 09:26:49,"B1","Pendlay Row",4,135.0,4,0.0,0
2016-11-28 13:24:21,"B2","Bench Press",1,195.0,2,0.0,0
2016-11-28 13:24:21,"B2","Bench Press",2,195.0,2,0.0,0
2016-11-28 13:24:21,"B2","Bench Press",3,195.0,2,0.0,0
2016-11-28 13:24:21,"B2","Bench Press",4,195.0,2,0.0,0
2016-11-28 13:24:21,"B2","Front Squat",1,135.0,8,0.0,0
2016-11-28 13:24:21,"B2","Front Squat",2,135.0,6,0.0,0
2016-11-28 13:24:21,"B2","Front Squat",3,135.0,6,0.0,0
2016-11-28 13:24:21,"B2","Front Squat",4,135.0,4,0.0,0
2016-11-28 13:24:21,"B2","Military Press",1,100.0,8,0.0,0
2016-11-28 13:24:21,"B2","Military Press",2,100.0,8,0.0,0
2016-11-28 13:24:21,"B2","Military Press",3,100.0,6,0.0,0
2016-11-28 13:24:21,"B2","Military Press",4,100.0,4,0.0,0
2016-11-28 13:24:21,"B2","Chin Up",1,4.0,8,0.0,0
2016-11-28 13:24:21,"B2","Chin Up",2,6.0,8,0.0,0
2016-11-28 13:24:21,"B2","Chin Up",3,4.0,8,0.0,0
2016-11-28 13:24:21,"B2","Chin Up",4,4.0,8,0.0,0
2016-12-08 12:33:53,"B3","Bench Press",1,135.0,8,0.0,0
2016-12-08 12:33:53,"B3","Bench Press",2,145.0,8,0.0,0
2016-12-08 12:33:53,"B3","Bench Press",3,155.0,8,0.0,0
2016-12-08 12:33:53,"B3","Bench Press",4,165.0,8,0.0,0
2016-12-08 12:33:53,"B3","Deadlift",1,225.0,4,0.0,0
2016-12-08 12:33:53,"B3","Deadlift",2,245.0,4,0.0,0
2016-12-08 12:33:53,"B3","Deadlift",3,255.0,4,0.0,0
2016-12-08 12:33:53,"B3","Deadlift",4,255.0,4,0.0,0
2016-12-08 12:33:53,"B3","Military Press",1,95.0,4,0.0,0
2016-12-08 12:33:53,"B3","Military Press",2,100.0,4,0.0,0
2016-12-08 12:33:53,"B3","Military Press",3,105.0,4,0.0,0
2016-12-08 12:33:53,"B3","Military Press",4,110.0,4,0.0,0
2016-12-08 12:33:53,"B3","Pendlay Row",1,95.0,8,0.0,0
2016-12-08 12:33:53,"B3","Pendlay Row",2,105.0,8,0.0,0
2016-12-08 12:33:53,"B3","Pendlay Row",3,115.0,8,0.0,0
2016-12-08 12:33:53,"B3","Pendlay Row",4,115.0,8,0.0,0
2016-12-10 11:32:36,"A1","Bench Press",1,165.0,4,0.0,0
2016-12-10 11:32:36,"A1","Bench Press",2,175.0,4,0.0,0
2016-12-10 11:32:36,"A1","Bench Press",3,185.0,3,0.0,0
2016-12-10 11:32:36,"A1","Bench Press",4,185.0,3,0.0,0
2016-12-10 11:32:36,"A1","Front Squat",1,135.0,4,0.0,0
2016-12-10 11:32:36,"A1","Front Squat",2,135.0,4,0.0,0
2016-12-10 11:32:36,"A1","Front Squat",3,135.0,4,0.0,0
2016-12-10 11:32:36,"A1","Front Squat",4,135.0,4,0.0,0
2016-12-10 11:32:36,"A1","Military Press",1,95.0,8,0.0,0
2016-12-10 11:32:36,"A1","Military Press",2,95.0,8,0.0,0
2016-12-10 11:32:36,"A1","Military Press",3,95.0,5,0.0,0
2016-12-10 11:32:36,"A1","Military Press",4,95.0,4,0.0,0
2016-12-10 11:32:36,"A1","Chin Up",1,0.0,4,0.0,0
2016-12-10 11:32:36,"A1","Chin Up",2,0.0,4,0.0,0
2016-12-10 11:32:36,"A1","Chin Up",3,0.0,3,0.0,0
2016-12-10 11:32:36,"A1","Chin Up",4,0.0,2,0.0,0
2016-12-12 16:00:10,"A2","Bench Press",1,170.0,6,0.0,0
2016-12-12 16:00:10,"A2","Bench Press",2,170.0,6,0.0,0
2016-12-12 16:00:10,"A2","Bench Press",3,170.0,5,0.0,0
2016-12-12 16:00:10,"A2","Bench Press",4,170.0,4,0.0,0
2016-12-12 16:00:10,"A2","Deadlift",1,255.0,4,0.0,0
2016-12-12 16:00:10,"A2","Deadlift",2,255.0,4,0.0,0
2016-12-12 16:00:10,"A2","Deadlift",3,255.0,4,0.0,0
2016-12-12 16:00:10,"A2","Deadlift",4,255.0,4,0.0,0
2016-12-12 16:00:10,"A2","Military Press",1,110.0,4,0.0,0
2016-12-12 16:00:10,"A2","Military Press",2,110.0,4,0.0,0
2016-12-12 16:00:10,"A2","Military Press",3,110.0,4,0.0,0
2016-12-12 16:00:10,"A2","Military Press",4,110.0,4,0.0,0
2016-12-12 16:00:10,"A2","Pendlay Row",1,115.0,8,0.0,0
2016-12-12 16:00:10,"A2","Pendlay Row",2,115.0,8,0.0,0
2016-12-12 16:00:10,"A2","Pendlay Row",3,115.0,8,0.0,0
2016-12-12 16:00:10,"A2","Pendlay Row",4,115.0,8,0.0,0
2016-12-14 13:16:01,"A3","Bench Press",1,185.0,3,0.0,0
2016-12-14 13:16:01,"A3","Bench Press",2,185.0,3,0.0,0
2016-12-14 13:16:01,"A3","Bench Press",3,175.0,4,0.0,0
2016-12-14 13:16:01,"A3","Bench Press",4,175.0,4,0.0,0
2016-12-14 13:16:01,"A3","Front Squat",1,135.0,4,0.0,0
2016-12-14 13:16:01,"A3","Front Squat",2,145.0,4,0.0,0
2016-12-14 13:16:01,"A3","Front Squat",3,145.0,4,0.0,0
2016-12-14 13:16:01,"A3","Front Squat",4,145.0,4,0.0,0
2016-12-14 13:16:01,"A3","Military Press",1,95.0,7,0.0,0
2016-12-14 13:16:01,"A3","Military Press",2,85.0,8,0.0,0
2016-12-14 13:16:01,"A3","Military Press",3,85.0,4,0.0,0
2016-12-14 13:16:01,"A3","Chin Up",1,0.0,3,0.0,0
2016-12-14 13:16:01,"A3","Chin Up",2,0.0,3,0.0,0
2016-12-14 13:16:01,"A3","Chin Up",3,0.0,1,0.0,0
2016-12-18 11:44:12,"B1","Bench Press",1,155.0,8,0.0,0
2016-12-18 11:44:12,"B1","Bench Press",2,155.0,8,0.0,0
2016-12-18 11:44:12,"B1","Bench Press",3,165.0,8,0.0,0
2016-12-18 11:44:12,"B1","Bench Press",4,165.0,7,0.0,0
2016-12-18 11:44:12,"B1","Deadlift",1,275.0,4,0.0,0
2016-12-18 11:44:12,"B1","Deadlift",2,275.0,4,0.0,0
2016-12-18 11:44:12,"B1","Deadlift",3,275.0,4,0.0,0
2016-12-18 11:44:12,"B1","Deadlift",4,275.0,4,0.0,0
2016-12-18 11:44:12,"B1","Military Press",1,95.0,4,0.0,0
2016-12-18 11:44:12,"B1","Military Press",2,100.0,4,0.0,0
2016-12-18 11:44:12,"B1","Military Press",3,105.0,4,0.0,0
2016-12-18 11:44:12,"B1","Military Press",4,110.0,4,0.0,0
2016-12-20 12:18:33,"B2","Bench Press",1,175.0,4,0.0,0
2016-12-20 12:18:33,"B2","Bench Press",2,185.0,4,0.0,0
2016-12-20 12:18:33,"B2","Bench Press",3,185.0,4,0.0,0
2016-12-20 12:18:33,"B2","Bench Press",4,185.0,4,0.0,0
2016-12-20 12:18:33,"B2","Front Squat",1,155.0,4,0.0,0
2016-12-20 12:18:33,"B2","Front Squat",2,155.0,3,0.0,0
2016-12-20 12:18:33,"B2","Front Squat",3,145.0,4,0.0,0
2016-12-20 12:18:33,"B2","Front Squat",4,145.0,4,0.0,0
2016-12-20 12:18:33,"B2","Military Press",1,95.0,8,0.0,0
2016-12-20 12:18:33,"B2","Military Press",2,95.0,8,0.0,0
2016-12-20 12:18:33,"B2","Military Press",3,95.0,8,0.0,0
2016-12-20 12:18:33,"B2","Military Press",4,95.0,8,0.0,0
2016-12-22 12:48:06,"B3","Bench Press",1,165.0,8,0.0,0
2016-12-22 12:48:06,"B3","Bench Press",2,165.0,8,0.0,0
2016-12-22 12:48:06,"B3","Bench Press",3,165.0,8,0.0,0
2016-12-22 12:48:06,"B3","Bench Press",4,165.0,8,0.0,0
2016-12-22 12:48:06,"B3","Deadlift",1,225.0,4,0.0,0
2016-12-22 12:48:06,"B3","Deadlift",2,285.0,4,0.0,0
2016-12-22 12:48:06,"B3","Deadlift",3,0.28,4,0.0,0
2016-12-22 12:48:06,"B3","Deadlift",4,285.0,3,0.0,0
2016-12-22 12:48:06,"B3","Military Press",1,100.0,4,0.0,0
2016-12-22 12:48:06,"B3","Military Press",2,105.0,4,0.0,0
2016-12-22 12:48:06,"B3","Military Press",3,110.0,4,0.0,0
2016-12-22 12:48:06,"B3","Military Press",4,110.0,4,0.0,0
2016-12-22 12:48:06,"B3","Pendlay Row",1,115.0,8,0.0,0
2016-12-22 12:48:06,"B3","Pendlay Row",2,115.0,7,0.0,0
2016-12-22 12:48:06,"B3","Pendlay Row",3,95.0,8,0.0,0
2016-12-22 12:48:06,"B3","Pendlay Row",4,95.0,8,0.0,0
2016-12-24 12:21:00,"A1","Bench Press",1,185.0,4,0.0,0
2016-12-24 12:21:00,"A1","Bench Press",2,185.0,4,0.0,0
2016-12-24 12:21:00,"A1","Bench Press",3,185.0,4,0.0,0
2016-12-24 12:21:00,"A1","Bench Press",4,185.0,4,0.0,0
2016-12-24 12:21:00,"A1","Front Squat",1,135.0,8,0.0,0
2016-12-24 12:21:00,"A1","Front Squat",2,155.0,8,0.0,0
2016-12-24 12:21:00,"A1","Front Squat",3,175.0,6,0.0,0
2016-12-24 12:21:00,"A1","Front Squat",4,175.0,4,0.0,0
2016-12-26 11:40:59,"A2","Bench Press",1,170.0,8,0.0,0
2016-12-26 11:40:59,"A2","Bench Press",2,170.0,8,0.0,0
2016-12-26 11:40:59,"A2","Bench Press",3,170.0,8,0.0,0
2016-12-26 11:40:59,"A2","Bench Press",4,170.0,6,0.0,0
2016-12-26 11:40:59,"A2","Deadlift",1,225.0,4,0.0,0
2016-12-26 11:40:59,"A2","Deadlift",2,245.0,4,0.0,0
2016-12-26 11:40:59,"A2","Deadlift",3,265.0,4,0.0,0
2016-12-26 11:40:59,"A2","Deadlift",4,285.0,4,0.0,0
2016-12-26 11:40:59,"A2","Military Press",1,105.0,4,0.0,0
2016-12-26 11:40:59,"A2","Military Press",2,110.0,4,0.0,0
2016-12-26 11:40:59,"A2","Military Press",3,110.0,4,0.0,0
2016-12-26 11:40:59,"A2","Military Press",4,110.0,4,0.0,0
2016-12-26 11:40:59,"A2","Pendlay Row",1,35.0,12,0.0,0
2016-12-26 11:40:59,"A2","Pendlay Row",2,45.0,12,0.0,0
2016-12-26 11:40:59,"A2","Pendlay Row",3,55.0,12,0.0,0
2016-12-26 11:40:59,"A2","Pendlay Row",4,55.0,10,0.0,0
2016-12-28 15:12:51,"A3","Bench Press",1,190.0,3,0.0,0
2016-12-28 15:12:51,"A3","Bench Press",2,190.0,3,0.0,0
2016-12-28 15:12:51,"A3","Bench Press",3,185.0,4,0.0,0
2016-12-28 15:12:51,"A3","Bench Press",4,185.0,4,0.0,0
2016-12-28 15:12:51,"A3","Squat",1,185.0,4,0.0,0
2016-12-28 15:12:51,"A3","Squat",2,195.0,4,0.0,0
2016-12-28 15:12:51,"A3","Squat",3,195.0,4,0.0,0
2016-12-28 15:12:51,"A3","Squat",4,205.0,2,0.0,0
2016-12-28 15:12:51,"A3","Military Press",1,95.0,8,0.0,0
2016-12-28 15:12:51,"A3","Military Press",2,95.0,8,0.0,0
2016-12-28 15:12:51,"A3","Military Press",3,100.0,8,0.0,0
2016-12-28 15:12:51,"A3","Military Press",4,100.0,3,0.0,0
2016-12-28 15:12:51,"A3","Chin Up",1,70.0,10,0.0,0
2016-12-28 15:12:51,"A3","Chin Up",2,55.0,8,0.0,0
2016-12-28 15:12:51,"A3","Chin Up",3,55.0,6,0.0,0
2016-12-28 15:12:51,"A3","Chin Up",4,55.0,6,0.0,0
2016-12-30 12:37:07,"B1","Bench Press",1,170.0,8,0.0,0
2016-12-30 12:37:07,"B1","Bench Press",2,170.0,8,0.0,0
2016-12-30 12:37:07,"B1","Bench Press",3,170.0,8,0.0,0
2016-12-30 12:37:07,"B1","Bench Press",4,170.0,8,0.0,0
2016-12-30 12:37:07,"B1","Deadlift",1,235.0,8,0.0,0
2016-12-30 12:37:07,"B1","Deadlift",2,235.0,8,0.0,0
2016-12-30 12:37:07,"B1","Deadlift",3,235.0,8,0.0,0
2016-12-30 12:37:07,"B1","Deadlift",4,235.0,8,0.0,0
2017-01-02 15:15:20,"B2","Bench Press",1,185.0,4,0.0,0
2017-01-02 15:15:20,"B2","Bench Press",2,185.0,4,0.0,0
2017-01-02 15:15:20,"B2","Bench Press",3,190.0,4,0.0,0
2017-01-02 15:15:20,"B2","Bench Press",4,190.0,4,0.0,0
2017-01-02 15:15:20,"B2","Squat",1,135.0,8,0.0,0
2017-01-02 15:15:20,"B2","Squat",2,155.0,8,0.0,0
2017-01-02 15:15:20,"B2","Squat",3,175.0,8,0.0,0
2017-01-02 15:15:20,"B2","Squat",4,175.0,8,0.0,0
2017-01-02 15:15:20,"B2","Military Press",1,100.0,8,0.0,0
2017-01-02 15:15:20,"B2","Military Press",2,100.0,6,0.0,0
2017-01-02 15:15:20,"B2","Military Press",3,95.0,8,0.0,0
2017-01-02 15:15:20,"B2","Military Press",4,95.0,6,0.0,0
2017-01-02 15:15:20,"B2","Kroc Row",1,50.0,12,0.0,0
2017-01-02 15:15:20,"B2","Kroc Row",2,50.0,12,0.0,0
2017-01-02 15:15:20,"B2","Kroc Row",3,50.0,12,0.0,0
2017-01-02 15:15:20,"B2","Kroc Row",4,50.0,12,0.0,0
2017-01-04 13:25:06,"B3","Bench Press",1,175.0,8,0.0,0
2017-01-04 13:25:06,"B3","Bench Press",2,175.0,7,0.0,0
2017-01-04 13:25:06,"B3","Bench Press",3,175.0,6,0.0,0
2017-01-04 13:25:06,"B3","Bench Press",4,175.0,4,0.0,0
2017-01-04 13:25:06,"B3","Deadlift",1,245.0,4,0.0,0
2017-01-04 13:25:06,"B3","Deadlift",2,265.0,4,0.0,0
2017-01-04 13:25:06,"B3","Deadlift",3,285.0,4,0.0,0
2017-01-04 13:25:06,"B3","Deadlift",4,315.0,2,0.0,0
2017-01-04 13:25:06,"B3","Military Press",1,110.0,4,0.0,0
2017-01-04 13:25:06,"B3","Military Press",2,110.0,4,0.0,0
2017-01-04 13:25:06,"B3","Military Press",3,115.0,4,0.0,0
2017-01-04 13:25:06,"B3","Military Press",4,115.0,4,0.0,0
2017-01-06 19:43:51,"A1","Bench Press",1,165.0,8,0.0,0
2017-01-06 19:43:51,"A1","Bench Press",2,170.0,8,0.0,0
2017-01-06 19:43:51,"A1","Bench Press",3,175.0,8,0.0,0
2017-01-06 19:43:51,"A1","Bench Press",4,170.0,6,0.0,0
2017-01-06 19:43:51,"A1","Squat",1,185.0,4,0.0,0
2017-01-06 19:43:51,"A1","Squat",2,195.0,4,0.0,0
2017-01-06 19:43:51,"A1","Squat",3,205.0,4,0.0,0
2017-01-06 19:43:51,"A1","Squat",4,215.0,4,0.0,0
2017-01-06 19:43:51,"A1","Military Press",1,100.0,8,0.0,0
2017-01-06 19:43:51,"A1","Military Press",2,100.0,8,0.0,0
2017-01-06 19:43:51,"A1","Military Press",3,100.0,6,0.0,0
2017-01-06 19:43:51,"A1","Military Press",4,100.0,4,0.0,0
2017-01-08 12:32:56,"A2","Bench Press",1,175.0,8,0.0,0
2017-01-08 12:32:56,"A2","Bench Press",2,175.0,8,0.0,0
2017-01-08 12:32:56,"A2","Bench Press",3,175.0,7,0.0,0
2017-01-08 12:32:56,"A2","Bench Press",4,175.0,6,0.0,0
